number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_accuracy,user_attrs_f1,user_attrs_precision,user_attrs_recall,user_attrs_roc_auc,state
566,0.8379668664149437,2026-05-31 21:47:18.778735,2026-05-31 21:48:04.012000,0 days 00:00:45.233265,balanced,0.8519913076027853,0.010711830393607711,14,10,0.01806437310184513,2000,256,0.0003831898385599849,0.1896844033324855,0.9654597375898152,0.8778136738391155,0.8379668664149437,0.825557885655431,0.8507728894173603,0.9502220535404998,COMPLETE
567,0.8372787156039131,2026-05-31 21:48:04.022195,2026-05-31 21:48:48.050451,0 days 00:00:44.028256,balanced,0.8510765118813081,0.011787326364347688,14,10,0.05027346112099855,2000,256,0.0002528926802310658,0.03108581728113821,0.9688039125581902,0.8775613510235525,0.8372787156039131,0.8266235029072379,0.8482249023271615,0.9499434520622124,COMPLETE
568,0.8383391324744355,2026-05-31 21:48:48.060926,2026-05-31 21:49:32.171706,0 days 00:00:44.110780,balanced,0.8708811857827543,0.01233943351686672,14,10,0.016309726903998255,2000,256,0.0002808826712767088,0.0860676922827575,0.9629029520877538,0.8784865289329497,0.8383391324744355,0.8285367793625796,0.8483947681331748,0.9504777619088074,COMPLETE
569,0.8365401615507745,2026-05-31 21:49:32.180762,2026-05-31 21:50:17.856843,0 days 00:00:45.676081,balanced,0.861053399643573,0.011092032279262807,14,20,0.035759199624082,2000,256,0.00020104322872634123,0.031392546231720504,0.9822014551574797,0.8765100203278745,0.8365401615507745,0.8226591485010318,0.8509144442557046,0.9496623545562669,COMPLETE
570,0.838892964165962,2026-05-31 21:50:17.866971,2026-05-31 21:51:00.576207,0 days 00:00:42.709236,balanced,0.851804660269551,0.012587750067668567,14,10,0.0010219044874722363,2000,248,0.0004234812448695868,0.0477274247254755,0.970093436296449,0.8788229478583659,0.838892964165962,0.828507796724165,0.8495555178075986,0.9510609955587722,COMPLETE
571,0.838596622823378,2026-05-31 21:51:00.586416,2026-05-31 21:51:44.827941,0 days 00:00:44.241525,balanced,0.8577550119492805,0.01272991282271955,14,10,0.001083594985148532,2000,256,0.0001628557934387464,0.06230246269536627,0.9628128943983122,0.8788019223387198,0.838596622823378,0.8295796594926833,0.8478285487797973,0.9511186937797822,COMPLETE
572,0.8387568996013233,2026-05-31 21:51:44.838136,2026-05-31 21:52:32.353997,0 days 00:00:47.515861,balanced,0.86554591704147,0.01240883557534747,14,20,0.00014821755370980654,2000,248,0.00045054297581002275,0.018072864409242023,0.753878318249565,0.8789070442998153,0.8387568996013233,0.8296163118283242,0.8481116584564861,0.9505376835065364,COMPLETE
573,0.8395950549595002,2026-05-31 21:52:32.363960,2026-05-31 21:53:18.932552,0 days 00:00:46.568592,balanced,0.8761510297833494,0.01233718695877008,14,10,1.301455994738251e-05,2000,248,0.00048719871737957793,0.01776927061594974,0.7258243994353093,0.879832236799445,0.8395950549595002,0.8324600025444412,0.8468659758790555,0.9509905125542941,COMPLETE
574,0.8340620663310734,2026-05-31 21:53:18.942493,2026-05-31 21:54:03.128469,0 days 00:00:44.185976,,0.8725696396507804,0.012282291286932449,14,20,0.017373914003814654,2000,248,0.0004986118627274157,0.018193082478027072,0.9615903686768483,0.8806732920712941,0.8340620663310734,0.862399935691407,0.8075420417869883,0.9501855959257037,COMPLETE
575,0.839851559321707,2026-05-31 21:54:03.138641,2026-05-31 21:54:51.655686,0 days 00:00:48.517045,balanced,0.8665525350206981,0.011888481066884806,14,10,0.0006855245503435245,2000,256,0.00040275513605419973,0.02861523172761302,0.7399091018830088,0.8798637613176723,0.839851559321707,0.831629748640695,0.8482532132948304,0.950930272557863,COMPLETE
576,0.8388552879567294,2026-05-31 21:54:51.665182,2026-05-31 21:55:39.789843,0 days 00:00:48.124661,balanced,0.8829141947747201,0.012526629039074874,14,10,0.0002055543724515447,2000,256,0.0003079286677110817,0.029527038300627827,0.7381311337955723,0.8793170732687549,0.8388552879567294,0.8319890502055607,0.8458467810429761,0.9509201975670751,COMPLETE
577,0.8397259196315993,2026-05-31 21:55:39.799226,2026-05-31 21:56:28.598125,0 days 00:00:48.798899,balanced,0.8754933180494451,0.012690882639245981,14,10,0.000349333061653786,2000,256,0.00029647632432748305,0.029710494403730865,0.7207192417075444,0.8799899280309927,0.8397259196315993,0.832987254415038,0.8465828662023668,0.9508886151056176,COMPLETE
578,0.8379423243143888,2026-05-31 21:56:28.608053,2026-05-31 21:57:16.771229,0 days 00:00:48.163176,balanced,0.8849084084696225,0.012663481503530506,14,10,0.031517650484434404,2000,256,0.00028420136291083754,0.03066837151380603,0.7125474091852914,0.8786757632521116,0.8379423243143888,0.8313703127523636,0.8446294094332144,0.9502282368697946,COMPLETE
579,0.8397981727430657,2026-05-31 21:57:16.780263,2026-05-31 21:58:05.299478,0 days 00:00:48.519215,balanced,0.8800337284595263,0.011928799331016347,14,10,0.0011749469634081506,2000,256,0.00023781641875790448,0.08978298730394182,0.7296986312787792,0.8799794253848536,0.8397981727430657,0.8326372655330302,0.8470924636204066,0.9507601029599977,COMPLETE
580,0.838104543586943,2026-05-31 21:58:05.310038,2026-05-31 21:58:53.615643,0 days 00:00:48.305605,balanced,0.8677354081226357,0.01168497264045869,14,10,0.019987791663231697,2000,256,0.00013985526849252344,0.17850042344346317,0.7523509943731411,0.8784339546885546,0.838104543586943,0.8291006600397614,0.8473189513617575,0.9504435425022777,COMPLETE
581,0.8370077088014015,2026-05-31 21:58:53.625718,2026-05-31 21:59:41.536852,0 days 00:00:47.911134,balanced,0.8814981848627087,0.011939154423973334,14,10,0.05145234450216025,2000,256,0.00022161670161796937,0.10015850171544109,0.7271368594144794,0.8777295584966834,0.8370077088014015,0.8287925759589702,0.8453938055602741,0.9500375114242944,COMPLETE
582,0.8388825464629939,2026-05-31 21:59:41.547008,2026-05-31 22:00:30.404736,0 days 00:00:48.857728,balanced,0.8795087131623307,0.01282388757004866,14,10,0.00024702424143843303,2000,256,0.00025974157759046896,0.05946629068644964,0.7367867756452522,0.8794116909257301,0.8388825464629939,0.8325109912482155,0.8453654945926052,0.9509657993972708,COMPLETE
583,0.839770396218677,2026-05-31 22:00:30.423709,2026-05-31 22:01:18.647158,0 days 00:00:48.223449,balanced,0.8799626013125039,0.012699468021528802,14,10,0.0003415668733487827,2000,256,0.00029252247024162307,0.06687948072436506,0.7371786409921683,0.8799689031745391,0.839770396218677,0.8326674909129146,0.8470075307174,0.950907913132539,COMPLETE
584,0.832571395668316,2026-05-31 22:01:18.657574,2026-05-31 22:01:59.344270,0 days 00:00:40.686696,balanced,0.8784242900034749,0.012782589046104586,14,10,0.40526920089521873,2000,256,0.0003098336464229809,0.061102119475533845,0.7187821436290428,0.8738711579487193,0.832571395668316,0.8210170012566219,0.8444595436272012,0.9474824422735347,COMPLETE
585,0.8378219474444663,2026-05-31 22:01:59.354853,2026-05-31 22:02:47.595012,0 days 00:00:48.240159,balanced,0.8746315701441847,0.01209090722745903,14,10,0.031014344508250927,2000,256,0.0001364072281517254,0.08722711285713133,0.7384674143559259,0.8783498426620842,0.8378219474444663,0.8296570947672942,0.8461582016873338,0.9503935694371838,COMPLETE
586,0.8375983390098799,2026-05-31 22:02:47.614464,2026-05-31 22:03:35.401227,0 days 00:00:47.786763,balanced,0.8826231117530372,0.011783916444909517,14,10,0.017674537829472946,2000,256,0.00033033607159013245,0.043944067283276045,0.7460708884802435,0.878286768092723,0.8375983390098799,0.8301447185741243,0.8451956287865919,0.950575022669243,COMPLETE
587,0.8391565190624583,2026-05-31 22:03:35.410449,2026-05-31 22:04:24.128163,0 days 00:00:48.717714,balanced,0.8753681557887283,0.0127465976910175,14,10,0.00018188533313459381,2000,256,0.00020523489988579774,0.10231886464169955,0.7206621267598907,0.8794852933425411,0.8391565190624583,0.8318948437260837,0.8465545552346979,0.9508723081020923,COMPLETE
588,0.8383403992736363,2026-05-31 22:04:24.138300,2026-05-31 22:05:12.590389,0 days 00:00:48.452089,balanced,0.8710512240183721,0.01178221153670114,14,10,0.03678417131183007,2000,256,0.00014545280867477896,0.14190112077164005,0.7205150364266703,0.8786547357428883,0.8383403992736363,0.8296154566535195,0.8472623294264198,0.9500902114084124,COMPLETE
589,0.8378731523276955,2026-05-31 22:05:12.600902,2026-05-31 22:06:01.135838,0 days 00:00:48.534936,balanced,0.8764758566695391,0.01261297722088526,14,10,0.018249047308350346,2000,256,0.0001973402114716591,0.06012243518199164,0.7290291693014106,0.8786021711147826,0.8378731523276955,0.8311481716093323,0.844714342336221,0.9504038680340133,COMPLETE
590,0.8375987443562876,2026-05-31 22:06:01.145001,2026-05-31 22:06:48.201781,0 days 00:00:47.056780,balanced,0.8764357264344498,0.01291982327166156,14,10,0.053145271253229785,2000,248,0.0005074413348418509,0.091267758681536,0.7327461547045758,0.8783077863172529,0.8375987443562876,0.8302823019144832,0.8450540739482476,0.9500248741279234,COMPLETE
591,0.8383482003495556,2026-05-31 22:06:48.212279,2026-05-31 22:07:38.067401,0 days 00:00:49.855122,balanced,0.8903527047869324,0.011588819037403554,14,10,4.173224058013804e-05,2000,256,0.00022165915785030566,0.2948965217431359,0.7051608479425148,0.8784865196482565,0.8383482003495556,0.8284673601782915,0.8484797010361814,0.95067968197135,COMPLETE
592,0.8367283253474405,2026-05-31 22:07:38.076694,2026-05-31 22:08:25.591141,0 days 00:00:47.514447,balanced,0.8687685119940304,0.012233583849814532,14,10,0.032187503005123796,2000,248,0.00038687677159713685,0.23876991322664384,0.7161155873045062,0.8774772462921984,0.8367283253474405,0.8282499078190325,0.8453938055602741,0.9499384784989573,COMPLETE
593,0.8380937826216895,2026-05-31 22:08:25.611299,2026-05-31 22:09:13.715211,0 days 00:00:48.103912,balanced,0.8849474660097849,0.011045609065097568,14,10,0.019638963957757938,2000,256,0.0006230883854435367,0.12398284240657549,0.744718717592877,0.8783919026544735,0.8380937826216895,0.8288593532109115,0.8475454391031086,0.9503455625604663,COMPLETE
594,0.8280820854773877,2026-05-31 22:09:13.725604,2026-05-31 22:09:57.805696,0 days 00:00:44.080092,,0.8758024590574202,0.010465423812555571,14,10,0.3377705189517656,2000,248,0.0004445002329242164,0.07207980458111095,0.7278098031168535,0.8768253978170272,0.8280820854773877,0.8595832161193906,0.7988222637449747,0.9477892974764396,COMPLETE
595,0.8369615495039874,2026-05-31 22:09:57.825370,2026-05-31 22:10:44.613509,0 days 00:00:46.788139,balanced,0.858020808490225,0.012859666497988531,14,10,0.06521109075086046,2000,248,0.00023542458368904005,0.04306888720810491,0.7256412757281379,0.8778136665439993,0.8369615495039874,0.8295491913840158,0.844516165562539,0.9498223784930168,COMPLETE
596,0.8379161565514878,2026-05-31 22:10:44.623445,2026-05-31 22:11:33.699552,0 days 00:00:49.076107,balanced,0.8653592776685428,0.011453210110318754,14,10,0.021212470334237763,2000,256,0.00016419232715732867,0.1583683820119953,0.7224809209470355,0.8783393300680592,0.8379161565514878,0.8292167121259258,0.8468093539437177,0.950350621807892,COMPLETE
597,0.8390684860081604,2026-05-31 22:11:33.710013,2026-05-31 22:12:20.483224,0 days 00:00:46.773211,balanced,0.8521394685503457,0.012065342646570212,14,10,0.0007236007706267829,2000,248,0.0005421253033565803,0.03730840827481461,0.7375330251607585,0.8794222098200826,0.8390684860081604,0.8318350895062993,0.8464413113640225,0.9509221704827726,COMPLETE
598,0.8381057988085349,2026-05-31 22:12:20.493750,2026-05-31 22:13:07.181464,0 days 00:00:46.687714,balanced,0.8510651007182618,0.012035340909487519,14,10,0.045778279027726014,2000,248,0.0005979905642992298,0.03325389392847859,0.765614360817774,0.8786021694568017,0.8381057988085349,0.8302140084593814,0.8461582016873338,0.9501424182104093,COMPLETE
599,0.8390995270067064,2026-05-31 22:13:07.201005,2026-05-31 22:13:54.505695,0 days 00:00:47.304690,balanced,0.8571882420430752,0.011015503536587229,14,10,0.00027175067538890243,2000,248,0.00039492851048272473,0.024319514877350852,0.709543000802397,0.8792329718533627,0.8390995270067064,0.8304200229759711,0.8479701036181417,0.9508032265646825,COMPLETE
600,0.8372484567863933,2026-05-31 22:13:54.514889,2026-05-31 22:14:43.548680,0 days 00:00:49.033791,balanced,0.8572182974144646,0.010928048711209375,14,20,0.03462414090606723,2000,256,0.0006655999661117256,0.022666479884253146,0.731317370902385,0.8775508327923921,0.8372484567863933,0.826670875857816,0.8481116584564861,0.9496822948627758,COMPLETE
601,0.838136532505354,2026-05-31 22:14:43.558402,2026-05-31 22:15:34.093054,0 days 00:00:50.534652,balanced,0.8662322561880418,0.010492546121222012,14,10,0.01864532883571627,2000,248,0.00034245297772370797,0.027106386299557975,0.7118047179064348,0.8782552246735128,0.838136532505354,0.827785457759303,0.8487628107128703,0.9503950707145918,COMPLETE
602,0.8379983251906115,2026-05-31 22:15:34.103182,2026-05-31 22:16:21.369029,0 days 00:00:47.265847,balanced,0.8599309949820734,0.011268175326073448,14,10,0.01893840992699082,2000,248,9.430409981616659e-05,0.01823337002503734,0.7093744816338458,0.8784339546885546,0.8379983251906115,0.8295129050527382,0.8466677991053734,0.9504058360079995,COMPLETE
603,0.8307033416509219,2026-05-31 22:16:21.379686,2026-05-31 22:17:02.560327,0 days 00:00:41.180641,balanced,0.8482069806343053,0.010531722886004399,14,90,0.04550011262101205,2000,256,0.000527092335619472,0.034250065809145754,0.7061171361386721,0.8709904720841785,0.8307033416509219,0.8101568962680261,0.8523299926391484,0.9473211025851723,COMPLETE
604,0.8376236432833964,2026-05-31 22:17:02.570186,2026-05-31 22:17:50.107319,0 days 00:00:47.537133,balanced,0.8732475369171547,0.011535063032878294,14,10,0.01623111422121221,2000,248,0.00030988696275475357,0.08525219217974407,0.7002520620110533,0.8781185523296872,0.8376236432833964,0.8289173000468134,0.846526244267029,0.9502461050356349,COMPLETE
605,0.8357516442887603,2026-05-31 22:17:50.116892,2026-05-31 22:18:39.153666,0 days 00:00:49.036774,balanced,0.8626130577461425,0.010016468726253606,14,20,0.06677470187849022,2000,256,0.00013172509500533418,0.020884453616837096,0.7191260531340428,0.8761315251618554,0.8357516442887603,0.8232772371158802,0.8486212558745257,0.9492960339720172,COMPLETE
606,0.8391802056424904,2026-05-31 22:18:39.163984,2026-05-31 22:19:25.906570,0 days 00:00:46.742586,balanced,0.8551845237779641,0.011984919561289668,14,10,0.0005468372395007139,2000,248,0.0005836434135089904,0.03414053934047961,0.7425056467533249,0.8793381004463819,0.8391802056424904,0.8308005171285942,0.8477436158767907,0.9509884821176127,COMPLETE
607,0.8374255642065185,2026-05-31 22:19:25.916674,2026-05-31 22:20:15.350103,0 days 00:00:49.433429,balanced,0.856837749582553,0.01191267335007538,14,20,0.03370147944787912,2000,256,0.00022061086117950587,0.04813672782259315,0.7434274675706978,0.8777926340608332,0.8374255642065185,0.8275521692623284,0.8475454391031086,0.9498227253767372,COMPLETE
608,0.838936469010995,2026-05-31 22:20:15.360148,2026-05-31 22:21:02.236286,0 days 00:00:46.876138,balanced,0.8698192903974674,0.011953388530683456,14,10,0.00022173584612075053,2000,248,0.0004781523547792536,0.02002472883192562,0.7362170631060699,0.8792645026719175,0.838936469010995,0.8312998919369604,0.8467244210407112,0.9510141011754919,COMPLETE
609,0.837553872109317,2026-05-31 22:21:02.246766,2026-05-31 22:21:48.197596,0 days 00:00:45.950830,balanced,0.8701199653100771,0.012135493455324723,14,10,0.03452756708206825,2000,240,0.00037433873357015383,0.017937348351252238,0.7382905601102325,0.8781500937593202,0.837553872109317,0.829402210098359,0.8458750920106449,0.9502784081217932,COMPLETE
610,0.8339962347909906,2026-05-31 22:21:48.208000,2026-05-31 22:22:09.781101,0 days 00:00:21.573101,balanced,0.8702107505687215,0.012989925802589264,14,20,0.021081231697239775,1000,248,0.0003998738700168024,0.023389081093674612,0.7469408236022221,0.8739027020311217,0.8339962347909906,0.8158803891560056,0.8529528339278637,0.948769980941007,COMPLETE
611,0.8400005953232649,2026-05-31 22:22:09.790833,2026-05-31 22:22:58.020502,0 days 00:00:48.229669,balanced,0.8775712483690531,0.012190658499831782,14,10,0.0001482585726244719,2000,256,0.00016307146303918722,0.017032965581445285,0.7262666823671554,0.8801686623567849,0.8400005953232649,0.8330902908655288,0.8470358416850688,0.9510450446517886,COMPLETE
612,0.837781173451927,2026-05-31 22:22:58.030725,2026-05-31 22:23:45.990702,0 days 00:00:47.959977,balanced,0.8821139990472961,0.013046691745932737,14,10,0.05334114994558149,2000,256,0.0001622348037496189,0.015430009960485557,0.7230689196049314,0.8786442231488634,0.837781173451927,0.8318231730309288,0.843836702338486,0.9500745360318202,COMPLETE
613,0.8272095891817969,2026-05-31 22:23:46.001357,2026-05-31 22:24:11.815306,0 days 00:00:25.813949,balanced,0.8883217369806591,0.012254268594240844,14,10,0.9019171313172184,2000,256,5.620290825116289e-05,0.033433339641287356,0.7172776243593398,0.8685619093353741,0.8272095891817969,0.8081519663841091,0.847205707491082,0.9452147705462148,COMPLETE
614,0.8340722220872805,2026-05-31 22:24:11.825001,2026-05-31 22:25:00.201143,0 days 00:00:48.376142,,0.8623502264747349,0.011075249040371682,14,10,0.016411590066947743,2000,256,0.00023252907791218474,0.03934709522155714,0.7312152589807566,0.8807994534790756,0.8340722220872805,0.8633208412074778,0.8067493346922597,0.9505519274082571,COMPLETE
615,0.8371182470752011,2026-05-31 22:25:00.211785,2026-05-31 22:25:49.011891,0 days 00:00:48.800106,balanced,0.8746751471218164,0.012310189610775912,14,20,0.03563447378519254,2000,256,9.36088103319012e-05,0.015002978920635793,0.72478714405351,0.877655962711796,0.8371182470752011,0.8278745499327638,0.8465828662023668,0.9497285240487946,COMPLETE
616,0.8378650440061919,2026-05-31 22:25:49.021992,2026-05-31 22:26:36.176143,0 days 00:00:47.154151,balanced,0.8554662964674516,0.013083803574463653,14,10,0.0208501521119735,2000,248,0.00019793557441325188,0.030714146714530273,0.7127464938467022,0.8785811479163098,0.8378650440061919,0.8310550670865345,0.8447992752392276,0.9503671459936549,COMPLETE
617,0.8360185813136423,2026-05-31 22:26:36.186796,2026-05-31 22:27:23.114491,0 days 00:00:46.927695,balanced,0.877634003434251,0.011568786342116617,14,20,0.05318965202232009,2000,240,0.00012859387540569512,0.09187293129063323,0.7404913726570812,0.876499489496059,0.8360185813136423,0.8246249593726938,0.8477436158767908,0.9495542071113364,COMPLETE
